gc.id	chrom	start	end	strand	assembly
GRCh38:chr19:+:50435934:50435934	chr19	50435934	50435934	+	:assembly/GRCh38
GRCh38:chr19:+:50919066:50919066	chr19	50919066	50919066	+	:assembly/GRCh38
GRCh38:chr19:+:51483510:51483510	chr19	51483510	51483510	+	:assembly/GRCh38
GRCh38:chr19:+:52941209:52941209	chr19	52941209	52941209	+	:assembly/GRCh38
GRCh38:chr19:+:54687463:54687463	chr19	54687463	54687463	+	:assembly/GRCh38
GRCh38:chr19:+:55501467:55501467	chr19	55501467	55501467	+	:assembly/GRCh38
GRCh38:chr19:+:56363525:56363525	chr19	56363525	56363525	+	:assembly/GRCh38
GRCh38:chr19:+:56416366:56416366	chr19	56416366	56416366	+	:assembly/GRCh38
GRCh38:chr19:+:57036386:57036386	chr19	57036386	57036386	+	:assembly/GRCh38
GRCh38:chr19:+:57066694:57066694	chr19	57066694	57066694	+	:assembly/GRCh38
GRCh38:chr19:+:57640780:57640780	chr19	57640780	57640780	+	:assembly/GRCh38
GRCh38:chr19:+:58232526:58232526	chr19	58232526	58232526	+	:assembly/GRCh38
GRCh38:chr19:+:58724230:58724230	chr19	58724230	58724230	+	:assembly/GRCh38
GRCh38:chr2:+:1418179:1418179	chr2	1418179	1418179	+	:assembly/GRCh38
GRCh38:chr2:+:10811780:10811780	chr2	10811780	10811780	+	:assembly/GRCh38
GRCh38:chr2:+:15307240:15307240	chr2	15307240	15307240	+	:assembly/GRCh38
GRCh38:chr2:+:16085860:16085860	chr2	16085860	16085860	+	:assembly/GRCh38
GRCh38:chr2:+:27844086:27844086	chr2	27844086	27844086	+	:assembly/GRCh38
GRCh38:chr2:+:54856564:54856564	chr2	54856564	54856564	+	:assembly/GRCh38
GRCh38:chr2:+:61336374:61336374	chr2	61336374	61336374	+	:assembly/GRCh38
GRCh38:chr2:+:63831928:63831928	chr2	63831928	63831928	+	:assembly/GRCh38
GRCh38:chr2:+:71190741:71190741	chr2	71190741	71190741	+	:assembly/GRCh38
GRCh38:chr2:+:72411292:72411292	chr2	72411292	72411292	+	:assembly/GRCh38
GRCh38:chr2:+:73676754:73676754	chr2	73676754	73676754	+	:assembly/GRCh38
GRCh38:chr2:+:73678870:73678870	chr2	73678870	73678870	+	:assembly/GRCh38
GRCh38:chr2:+:80874817:80874817	chr2	80874817	80874817	+	:assembly/GRCh38
GRCh38:chr2:+:95537661:95537661	chr2	95537661	95537661	+	:assembly/GRCh38
GRCh38:chr2:+:121554948:121554948	chr2	121554948	121554948	+	:assembly/GRCh38
GRCh38:chr2:+:128381686:128381686	chr2	128381686	128381686	+	:assembly/GRCh38
GRCh38:chr2:+:128381751:128381751	chr2	128381751	128381751	+	:assembly/GRCh38
GRCh38:chr2:+:128381752:128381752	chr2	128381752	128381752	+	:assembly/GRCh38
GRCh38:chr2:+:131520644:131520644	chr2	131520644	131520644	+	:assembly/GRCh38
GRCh38:chr2:+:132010557:132010557	chr2	132010557	132010557	+	:assembly/GRCh38
GRCh38:chr2:+:136678081:136678081	chr2	136678081	136678081	+	:assembly/GRCh38
GRCh38:chr2:+:138434138:138434138	chr2	138434138	138434138	+	:assembly/GRCh38
GRCh38:chr2:+:139316623:139316623	chr2	139316623	139316623	+	:assembly/GRCh38
GRCh38:chr2:+:145147310:145147310	chr2	145147310	145147310	+	:assembly/GRCh38
GRCh38:chr2:+:152222584:152222584	chr2	152222584	152222584	+	:assembly/GRCh38
GRCh38:chr2:+:152424906:152424906	chr2	152424906	152424906	+	:assembly/GRCh38
GRCh38:chr2:+:152500514:152500514	chr2	152500514	152500514	+	:assembly/GRCh38
GRCh38:chr2:+:165358787:165358787	chr2	165358787	165358787	+	:assembly/GRCh38
GRCh38:chr2:+:167313540:167313540	chr2	167313540	167313540	+	:assembly/GRCh38
GRCh38:chr2:+:170417062:170417062	chr2	170417062	170417062	+	:assembly/GRCh38
GRCh38:chr2:+:172967059:172967059	chr2	172967059	172967059	+	:assembly/GRCh38
GRCh38:chr2:+:179616107:179616107	chr2	179616107	179616107	+	:assembly/GRCh38
GRCh38:chr2:+:179616450:179616450	chr2	179616450	179616450	+	:assembly/GRCh38
GRCh38:chr2:+:179654207:179654207	chr2	179654207	179654207	+	:assembly/GRCh38
GRCh38:chr2:+:179989153:179989153	chr2	179989153	179989153	+	:assembly/GRCh38
GRCh38:chr2:+:201533383:201533383	chr2	201533383	201533383	+	:assembly/GRCh38
GRCh38:chr2:+:202580456:202580456	chr2	202580456	202580456	+	:assembly/GRCh38
GRCh38:chr2:+:204193292:204193292	chr2	204193292	204193292	+	:assembly/GRCh38
GRCh38:chr2:+:216237060:216237060	chr2	216237060	216237060	+	:assembly/GRCh38
GRCh38:chr2:+:219299357:219299357	chr2	219299357	219299357	+	:assembly/GRCh38
GRCh38:chr2:+:219549868:219549868	chr2	219549868	219549868	+	:assembly/GRCh38
GRCh38:chr2:+:220494861:220494861	chr2	220494861	220494861	+	:assembly/GRCh38
GRCh38:chr2:+:228883066:228883066	chr2	228883066	228883066	+	:assembly/GRCh38
GRCh38:chr2:+:238680811:238680811	chr2	238680811	238680811	+	:assembly/GRCh38
GRCh38:chr2:+:239170459:239170459	chr2	239170459	239170459	+	:assembly/GRCh38
GRCh38:chr2:+:241818167:241818167	chr2	241818167	241818167	+	:assembly/GRCh38
GRCh38:chr20:+:126158:126158	chr20	126158	126158	+	:assembly/GRCh38
GRCh38:chr20:+:1592320:1592320	chr20	1592320	1592320	+	:assembly/GRCh38
GRCh38:chr20:+:5844029:5844029	chr20	5844029	5844029	+	:assembly/GRCh38
GRCh38:chr20:+:20150105:20150105	chr20	20150105	20150105	+	:assembly/GRCh38
GRCh38:chr20:+:23807183:23807183	chr20	23807183	23807183	+	:assembly/GRCh38
GRCh38:chr20:+:25456773:25456773	chr20	25456773	25456773	+	:assembly/GRCh38
GRCh38:chr20:+:33442343:33442343	chr20	33442343	33442343	+	:assembly/GRCh38
GRCh38:chr20:+:35060173:35060173	chr20	35060173	35060173	+	:assembly/GRCh38
GRCh38:chr20:+:35269691:35269691	chr20	35269691	35269691	+	:assembly/GRCh38
GRCh38:chr20:+:37194116:37194116	chr20	37194116	37194116	+	:assembly/GRCh38
GRCh38:chr20:+:39802864:39802864	chr20	39802864	39802864	+	:assembly/GRCh38
GRCh38:chr20:+:41306677:41306677	chr20	41306677	41306677	+	:assembly/GRCh38
GRCh38:chr20:+:42162985:42162985	chr20	42162985	42162985	+	:assembly/GRCh38
GRCh38:chr20:+:42887136:42887136	chr20	42887136	42887136	+	:assembly/GRCh38
GRCh38:chr20:+:44050034:44050034	chr20	44050034	44050034	+	:assembly/GRCh38
GRCh38:chr20:+:44578921:44578921	chr20	44578921	44578921	+	:assembly/GRCh38
GRCh38:chr20:+:52773783:52773783	chr20	52773783	52773783	+	:assembly/GRCh38
GRCh38:chr20:+:55033503:55033503	chr20	55033503	55033503	+	:assembly/GRCh38
GRCh38:chr20:+:55748344:55748344	chr20	55748344	55748344	+	:assembly/GRCh38
GRCh38:chr20:+:60889442:60889442	chr20	60889442	60889442	+	:assembly/GRCh38
GRCh38:chr20:+:62045510:62045510	chr20	62045510	62045510	+	:assembly/GRCh38
GRCh38:chr21:+:10910388:10910388	chr21	10910388	10910388	+	:assembly/GRCh38
GRCh38:chr21:+:15592014:15592014	chr21	15592014	15592014	+	:assembly/GRCh38
GRCh38:chr21:+:34923641:34923641	chr21	34923641	34923641	+	:assembly/GRCh38
GRCh38:chr21:+:43339030:43339030	chr21	43339030	43339030	+	:assembly/GRCh38
GRCh38:chr21:+:43373717:43373717	chr21	43373717	43373717	+	:assembly/GRCh38
GRCh38:chr21:+:43852239:43852239	chr21	43852239	43852239	+	:assembly/GRCh38
GRCh38:chr21:+:44524456:44524456	chr21	44524456	44524456	+	:assembly/GRCh38
GRCh38:chr21:+:45838352:45838352	chr21	45838352	45838352	+	:assembly/GRCh38
GRCh38:chr21:+:47548822:47548822	chr21	47548822	47548822	+	:assembly/GRCh38
GRCh38:chr21:+:47957410:47957410	chr21	47957410	47957410	+	:assembly/GRCh38
GRCh38:chr3:+:8981329:8981329	chr3	8981329	8981329	+	:assembly/GRCh38
GRCh38:chr3:+:9760209:9760209	chr3	9760209	9760209	+	:assembly/GRCh38
GRCh38:chr3:+:9974673:9974673	chr3	9974673	9974673	+	:assembly/GRCh38
GRCh38:chr3:+:12963718:12963718	chr3	12963718	12963718	+	:assembly/GRCh38
GRCh38:chr3:+:32933205:32933205	chr3	32933205	32933205	+	:assembly/GRCh38
GRCh38:chr3:+:36899292:36899292	chr3	36899292	36899292	+	:assembly/GRCh38
GRCh38:chr3:+:46935431:46935431	chr3	46935431	46935431	+	:assembly/GRCh38
GRCh38:chr3:+:48884842:48884842	chr3	48884842	48884842	+	:assembly/GRCh38
GRCh38:chr3:+:49316276:49316276	chr3	49316276	49316276	+	:assembly/GRCh38
GRCh38:chr3:+:52740182:52740182	chr3	52740182	52740182	+	:assembly/GRCh38
GRCh38:chr3:+:52817103:52817103	chr3	52817103	52817103	+	:assembly/GRCh38
GRCh38:chr3:+:54420741:54420741	chr3	54420741	54420741	+	:assembly/GRCh38
GRCh38:chr3:+:57136567:57136567	chr3	57136567	57136567	+	:assembly/GRCh38
GRCh38:chr3:+:88188515:88188515	chr3	88188515	88188515	+	:assembly/GRCh38
GRCh38:chr3:+:97202843:97202843	chr3	97202843	97202843	+	:assembly/GRCh38
GRCh38:chr3:+:100368550:100368550	chr3	100368550	100368550	+	:assembly/GRCh38
GRCh38:chr3:+:108160026:108160026	chr3	108160026	108160026	+	:assembly/GRCh38
GRCh38:chr3:+:122631855:122631855	chr3	122631855	122631855	+	:assembly/GRCh38
GRCh38:chr3:+:124418854:124418854	chr3	124418854	124418854	+	:assembly/GRCh38
GRCh38:chr3:+:125301753:125301753	chr3	125301753	125301753	+	:assembly/GRCh38
GRCh38:chr3:+:126071063:126071063	chr3	126071063	126071063	+	:assembly/GRCh38
GRCh38:chr3:+:126741099:126741099	chr3	126741099	126741099	+	:assembly/GRCh38
GRCh38:chr3:+:129290536:129290536	chr3	129290536	129290536	+	:assembly/GRCh38
GRCh38:chr3:+:140167415:140167415	chr3	140167415	140167415	+	:assembly/GRCh38
GRCh38:chr3:+:165547444:165547444	chr3	165547444	165547444	+	:assembly/GRCh38
GRCh38:chr3:+:167319977:167319977	chr3	167319977	167319977	+	:assembly/GRCh38
GRCh38:chr3:+:169639052:169639052	chr3	169639052	169639052	+	:assembly/GRCh38
GRCh38:chr3:+:179616035:179616035	chr3	179616035	179616035	+	:assembly/GRCh38
GRCh38:chr3:+:183898769:183898769	chr3	183898769	183898769	+	:assembly/GRCh38
GRCh38:chr3:+:186015981:186015981	chr3	186015981	186015981	+	:assembly/GRCh38
GRCh38:chr3:+:195477775:195477775	chr3	195477775	195477775	+	:assembly/GRCh38
GRCh38:chr3:+:195508108:195508108	chr3	195508108	195508108	+	:assembly/GRCh38
GRCh38:chr3:+:195508393:195508393	chr3	195508393	195508393	+	:assembly/GRCh38
GRCh38:chr4:+:679985:679985	chr4	679985	679985	+	:assembly/GRCh38
GRCh38:chr4:+:983388:983388	chr4	983388	983388	+	:assembly/GRCh38
GRCh38:chr4:+:6580163:6580163	chr4	6580163	6580163	+	:assembly/GRCh38
GRCh38:chr4:+:17513664:17513664	chr4	17513664	17513664	+	:assembly/GRCh38
GRCh38:chr4:+:38829068:38829068	chr4	38829068	38829068	+	:assembly/GRCh38
GRCh38:chr4:+:41615621:41615621	chr4	41615621	41615621	+	:assembly/GRCh38
GRCh38:chr4:+:44638038:44638038	chr4	44638038	44638038	+	:assembly/GRCh38
GRCh38:chr4:+:46737056:46737056	chr4	46737056	46737056	+	:assembly/GRCh38
GRCh38:chr4:+:52938279:52938279	chr4	52938279	52938279	+	:assembly/GRCh38
GRCh38:chr4:+:69434100:69434100	chr4	69434100	69434100	+	:assembly/GRCh38
GRCh38:chr4:+:69796271:69796271	chr4	69796271	69796271	+	:assembly/GRCh38
GRCh38:chr4:+:74442176:74442176	chr4	74442176	74442176	+	:assembly/GRCh38
GRCh38:chr4:+:77661374:77661374	chr4	77661374	77661374	+	:assembly/GRCh38
GRCh38:chr4:+:81974679:81974679	chr4	81974679	81974679	+	:assembly/GRCh38
GRCh38:chr4:+:88047443:88047443	chr4	88047443	88047443	+	:assembly/GRCh38
GRCh38:chr4:+:94343958:94343958	chr4	94343958	94343958	+	:assembly/GRCh38
GRCh38:chr4:+:103826692:103826692	chr4	103826692	103826692	+	:assembly/GRCh38
GRCh38:chr4:+:104062009:104062009	chr4	104062009	104062009	+	:assembly/GRCh38
GRCh38:chr4:+:104577358:104577358	chr4	104577358	104577358	+	:assembly/GRCh38
GRCh38:chr4:+:107246239:107246239	chr4	107246239	107246239	+	:assembly/GRCh38
GRCh38:chr4:+:113568939:113568939	chr4	113568939	113568939	+	:assembly/GRCh38
GRCh38:chr4:+:115997651:115997651	chr4	115997651	115997651	+	:assembly/GRCh38
GRCh38:chr4:+:115997984:115997984	chr4	115997984	115997984	+	:assembly/GRCh38
GRCh38:chr4:+:115998158:115998158	chr4	115998158	115998158	+	:assembly/GRCh38
GRCh38:chr4:+:122765084:122765084	chr4	122765084	122765084	+	:assembly/GRCh38
GRCh38:chr4:+:122828520:122828520	chr4	122828520	122828520	+	:assembly/GRCh38
GRCh38:chr4:+:123188029:123188029	chr4	123188029	123188029	+	:assembly/GRCh38
GRCh38:chr4:+:143226627:143226627	chr4	143226627	143226627	+	:assembly/GRCh38
GRCh38:chr4:+:155158066:155158066	chr4	155158066	155158066	+	:assembly/GRCh38
GRCh38:chr4:+:169205994:169205994	chr4	169205994	169205994	+	:assembly/GRCh38
GRCh38:chr4:+:170190248:170190248	chr4	170190248	170190248	+	:assembly/GRCh38
GRCh38:chr4:+:173734815:173734815	chr4	173734815	173734815	+	:assembly/GRCh38
GRCh38:chr4:+:173961175:173961175	chr4	173961175	173961175	+	:assembly/GRCh38
GRCh38:chr4:+:177056323:177056323	chr4	177056323	177056323	+	:assembly/GRCh38
GRCh38:chr4:+:184182149:184182149	chr4	184182149	184182149	+	:assembly/GRCh38
GRCh38:chr4:+:187073117:187073117	chr4	187073117	187073117	+	:assembly/GRCh38
GRCh38:chr5:+:434471:434471	chr5	434471	434471	+	:assembly/GRCh38
GRCh38:chr5:+:1279563:1279563	chr5	1279563	1279563	+	:assembly/GRCh38
GRCh38:chr5:+:5187892:5187892	chr5	5187892	5187892	+	:assembly/GRCh38
GRCh38:chr5:+:9629899:9629899	chr5	9629899	9629899	+	:assembly/GRCh38
GRCh38:chr5:+:13708315:13708315	chr5	13708315	13708315	+	:assembly/GRCh38
GRCh38:chr5:+:33445491:33445491	chr5	33445491	33445491	+	:assembly/GRCh38
GRCh38:chr5:+:37379612:37379612	chr5	37379612	37379612	+	:assembly/GRCh38
GRCh38:chr5:+:38991179:38991179	chr5	38991179	38991179	+	:assembly/GRCh38
GRCh38:chr5:+:41149503:41149503	chr5	41149503	41149503	+	:assembly/GRCh38
GRCh38:chr5:+:41149516:41149516	chr5	41149516	41149516	+	:assembly/GRCh38
GRCh38:chr5:+:64521984:64521984	chr5	64521984	64521984	+	:assembly/GRCh38
GRCh38:chr5:+:71495226:71495226	chr5	71495226	71495226	+	:assembly/GRCh38
GRCh38:chr5:+:74715244:74715244	chr5	74715244	74715244	+	:assembly/GRCh38
GRCh38:chr5:+:79287027:79287027	chr5	79287027	79287027	+	:assembly/GRCh38
GRCh38:chr5:+:82785970:82785970	chr5	82785970	82785970	+	:assembly/GRCh38
GRCh38:chr5:+:112899815:112899815	chr5	112899815	112899815	+	:assembly/GRCh38
GRCh38:chr5:+:127713449:127713449	chr5	127713449	127713449	+	:assembly/GRCh38
GRCh38:chr5:+:131080312:131080312	chr5	131080312	131080312	+	:assembly/GRCh38
GRCh38:chr5:+:132432907:132432907	chr5	132432907	132432907	+	:assembly/GRCh38
GRCh38:chr5:+:140208472:140208472	chr5	140208472	140208472	+	:assembly/GRCh38
GRCh38:chr5:+:140236918:140236918	chr5	140236918	140236918	+	:assembly/GRCh38
GRCh38:chr5:+:140574423:140574423	chr5	140574423	140574423	+	:assembly/GRCh38
GRCh38:chr5:+:140751565:140751565	chr5	140751565	140751565	+	:assembly/GRCh38
GRCh38:chr5:+:149900856:149900856	chr5	149900856	149900856	+	:assembly/GRCh38
GRCh38:chr5:+:151784173:151784173	chr5	151784173	151784173	+	:assembly/GRCh38
GRCh38:chr5:+:162940662:162940662	chr5	162940662	162940662	+	:assembly/GRCh38
GRCh38:chr5:+:168098444:168098444	chr5	168098444	168098444	+	:assembly/GRCh38
GRCh38:chr5:+:169535205:169535205	chr5	169535205	169535205	+	:assembly/GRCh38
GRCh38:chr5:+:176316552:176316552	chr5	176316552	176316552	+	:assembly/GRCh38
GRCh38:chr6:+:26056591:26056591	chr6	26056591	26056591	+	:assembly/GRCh38
GRCh38:chr6:+:29323257:29323257	chr6	29323257	29323257	+	:assembly/GRCh38
GRCh38:chr6:+:31084490:31084490	chr6	31084490	31084490	+	:assembly/GRCh38
GRCh38:chr6:+:33138682:33138682	chr6	33138682	33138682	+	:assembly/GRCh38
GRCh38:chr6:+:35763623:35763623	chr6	35763623	35763623	+	:assembly/GRCh38
GRCh38:chr6:+:35836878:35836878	chr6	35836878	35836878	+	:assembly/GRCh38
GRCh38:chr6:+:43272455:43272455	chr6	43272455	43272455	+	:assembly/GRCh38
GRCh38:chr6:+:43624334:43624334	chr6	43624334	43624334	+	:assembly/GRCh38
GRCh38:chr6:+:44233281:44233281	chr6	44233281	44233281	+	:assembly/GRCh38
GRCh38:chr6:+:44274993:44274993	chr6	44274993	44274993	+	:assembly/GRCh38
GRCh38:chr6:+:44329582:44329582	chr6	44329582	44329582	+	:assembly/GRCh38
GRCh38:chr6:+:52998965:52998965	chr6	52998965	52998965	+	:assembly/GRCh38
GRCh38:chr6:+:53989520:53989520	chr6	53989520	53989520	+	:assembly/GRCh38
GRCh38:chr6:+:70049281:70049281	chr6	70049281	70049281	+	:assembly/GRCh38
GRCh38:chr6:+:70944296:70944296	chr6	70944296	70944296	+	:assembly/GRCh38
GRCh38:chr6:+:74072827:74072827	chr6	74072827	74072827	+	:assembly/GRCh38
GRCh38:chr6:+:76550358:76550358	chr6	76550358	76550358	+	:assembly/GRCh38
GRCh38:chr6:+:84772677:84772677	chr6	84772677	84772677	+	:assembly/GRCh38
GRCh38:chr6:+:90322054:90322054	chr6	90322054	90322054	+	:assembly/GRCh38
GRCh38:chr6:+:90322072:90322072	chr6	90322072	90322072	+	:assembly/GRCh38
GRCh38:chr6:+:97609899:97609899	chr6	97609899	97609899	+	:assembly/GRCh38
GRCh38:chr6:+:126075675:126075675	chr6	126075675	126075675	+	:assembly/GRCh38
GRCh38:chr6:+:132176064:132176064	chr6	132176064	132176064	+	:assembly/GRCh38
GRCh38:chr6:+:132211568:132211568	chr6	132211568	132211568	+	:assembly/GRCh38
GRCh38:chr6:+:144759990:144759990	chr6	144759990	144759990	+	:assembly/GRCh38
GRCh38:chr6:+:147680454:147680454	chr6	147680454	147680454	+	:assembly/GRCh38
GRCh38:chr6:+:153042915:153042915	chr6	153042915	153042915	+	:assembly/GRCh38
GRCh38:chr6:+:166578108:166578108	chr6	166578108	166578108	+	:assembly/GRCh38
GRCh38:chr6:+:167549625:167549625	chr6	167549625	167549625	+	:assembly/GRCh38
GRCh38:chr6:+:168457910:168457910	chr6	168457910	168457910	+	:assembly/GRCh38
GRCh38:chr7:+:4091415:4091415	chr7	4091415	4091415	+	:assembly/GRCh38
GRCh38:chr7:+:4794888:4794888	chr7	4794888	4794888	+	:assembly/GRCh38
GRCh38:chr7:+:5430128:5430128	chr7	5430128	5430128	+	:assembly/GRCh38
GRCh38:chr7:+:5545069:5545069	chr7	5545069	5545069	+	:assembly/GRCh38
GRCh38:chr7:+:11676273:11676273	chr7	11676273	11676273	+	:assembly/GRCh38
GRCh38:chr7:+:21603848:21603848	chr7	21603848	21603848	+	:assembly/GRCh38
GRCh38:chr7:+:21657374:21657374	chr7	21657374	21657374	+	:assembly/GRCh38
GRCh38:chr7:+:21657375:21657375	chr7	21657375	21657375	+	:assembly/GRCh38
GRCh38:chr7:+:23296588:23296588	chr7	23296588	23296588	+	:assembly/GRCh38
GRCh38:chr7:+:24874137:24874137	chr7	24874137	24874137	+	:assembly/GRCh38
GRCh38:chr7:+:24874138:24874138	chr7	24874138	24874138	+	:assembly/GRCh38
GRCh38:chr7:+:29923940:29923940	chr7	29923940	29923940	+	:assembly/GRCh38
GRCh38:chr7:+:32527311:32527311	chr7	32527311	32527311	+	:assembly/GRCh38
GRCh38:chr7:+:43400557:43400557	chr7	43400557	43400557	+	:assembly/GRCh38
GRCh38:chr7:+:45928465:45928465	chr7	45928465	45928465	+	:assembly/GRCh38
GRCh38:chr7:+:54617773:54617773	chr7	54617773	54617773	+	:assembly/GRCh38
GRCh38:chr7:+:63726981:63726981	chr7	63726981	63726981	+	:assembly/GRCh38
GRCh38:chr7:+:71571273:71571273	chr7	71571273	71571273	+	:assembly/GRCh38
GRCh38:chr7:+:75441156:75441156	chr7	75441156	75441156	+	:assembly/GRCh38
GRCh38:chr7:+:75677504:75677504	chr7	75677504	75677504	+	:assembly/GRCh38
GRCh38:chr7:+:81339484:81339484	chr7	81339484	81339484	+	:assembly/GRCh38
GRCh38:chr7:+:84629037:84629037	chr7	84629037	84629037	+	:assembly/GRCh38
GRCh38:chr7:+:84636246:84636246	chr7	84636246	84636246	+	:assembly/GRCh38
GRCh38:chr7:+:87477254:87477254	chr7	87477254	87477254	+	:assembly/GRCh38
GRCh38:chr7:+:88965576:88965576	chr7	88965576	88965576	+	:assembly/GRCh38
GRCh38:chr7:+:97872785:97872785	chr7	97872785	97872785	+	:assembly/GRCh38
GRCh38:chr7:+:98254267:98254267	chr7	98254267	98254267	+	:assembly/GRCh38
GRCh38:chr7:+:98528379:98528379	chr7	98528379	98528379	+	:assembly/GRCh38
GRCh38:chr7:+:98547871:98547871	chr7	98547871	98547871	+	:assembly/GRCh38
GRCh38:chr7:+:100350201:100350201	chr7	100350201	100350201	+	:assembly/GRCh38
GRCh38:chr7:+:100807925:100807925	chr7	100807925	100807925	+	:assembly/GRCh38
GRCh38:chr7:+:100856465:100856465	chr7	100856465	100856465	+	:assembly/GRCh38
GRCh38:chr7:+:102079461:102079461	chr7	102079461	102079461	+	:assembly/GRCh38
GRCh38:chr7:+:104714122:104714122	chr7	104714122	104714122	+	:assembly/GRCh38
GRCh38:chr7:+:110763362:110763362	chr7	110763362	110763362	+	:assembly/GRCh38
GRCh38:chr7:+:116395529:116395529	chr7	116395529	116395529	+	:assembly/GRCh38
GRCh38:chr7:+:127235559:127235559	chr7	127235559	127235559	+	:assembly/GRCh38
GRCh38:chr7:+:128490983:128490983	chr7	128490983	128490983	+	:assembly/GRCh38
GRCh38:chr7:+:128845131:128845131	chr7	128845131	128845131	+	:assembly/GRCh38
GRCh38:chr7:+:140171804:140171804	chr7	140171804	140171804	+	:assembly/GRCh38
GRCh38:chr7:+:142564306:142564306	chr7	142564306	142564306	+	:assembly/GRCh38
GRCh38:chr7:+:142919868:142919868	chr7	142919868	142919868	+	:assembly/GRCh38
GRCh38:chr7:+:149487427:149487427	chr7	149487427	149487427	+	:assembly/GRCh38
GRCh38:chr7:+:150644142:150644142	chr7	150644142	150644142	+	:assembly/GRCh38
GRCh38:chr7:+:150644143:150644143	chr7	150644143	150644143	+	:assembly/GRCh38
GRCh38:chr7:+:150648674:150648674	chr7	150648674	150648674	+	:assembly/GRCh38
GRCh38:chr7:+:150883956:150883956	chr7	150883956	150883956	+	:assembly/GRCh38
GRCh38:chr8:+:3224642:3224642	chr8	3224642	3224642	+	:assembly/GRCh38
GRCh38:chr8:+:10470083:10470083	chr8	10470083	10470083	+	:assembly/GRCh38
GRCh38:chr8:+:10755788:10755788	chr8	10755788	10755788	+	:assembly/GRCh38
GRCh38:chr8:+:11991190:11991190	chr8	11991190	11991190	+	:assembly/GRCh38
GRCh38:chr8:+:12586418:12586418	chr8	12586418	12586418	+	:assembly/GRCh38
GRCh38:chr8:+:27779276:27779276	chr8	27779276	27779276	+	:assembly/GRCh38
GRCh38:chr8:+:28196873:28196873	chr8	28196873	28196873	+	:assembly/GRCh38
GRCh38:chr8:+:29195901:29195901	chr8	29195901	29195901	+	:assembly/GRCh38
GRCh38:chr8:+:33357860:33357860	chr8	33357860	33357860	+	:assembly/GRCh38
GRCh38:chr8:+:37729271:37729271	chr8	37729271	37729271	+	:assembly/GRCh38
GRCh38:chr8:+:41166426:41166426	chr8	41166426	41166426	+	:assembly/GRCh38
